"","Full_FIPS_Code","YEAR","County_Type","Log_predictions","Predictions","LOGTRANSIT_USER_COUNT","LOGPOPULATION","LOGTrue_GDP","LOGUnemployment_Rate","LOGCharging_Stations","LOGLNMILES","LOGTELEWORK","LOGcapital_transit_funding","LOGCOURIER_NONEMP_RCPTOT_REAL","LOGDRIVER_NONEMP_RCPTOT_REAL","LOGPOP_DENSITY"
"1052","12033",2015,"Metropolitan",10.5650706980516,38757.156362455,10.9759611835945,0.499888825111269,0.491864368319999,0.159654603052612,0.189681363237917,0.665745526686747,0.262009038160457,0.64939881760952,0.718565060009266,0.688889908629747,0.447793569905878
"1053","12057",2012,"Metropolitan",12.8619787791887,385377.548878786,12.7045574334614,0.703574062343835,0.701534079328382,0.256396042210601,0.328094852725738,0.775805729762946,0.128910597775957,0.605026215040645,0.849855058836446,0.772512251462613,0.554653995888958
"1054","12057",2013,"Metropolitan",12.8713716638563,389014.409315352,12.8038041407203,0.706293563792734,0.704763273106539,0.210242552953257,0.328094852725738,0.775998227333428,0.129616803272402,0.570863358810214,0.851655422309012,0.771704266710441,0.556729929165288
"1055","12057",2014,"Metropolitan",12.8568292276323,383398.128260567,12.9487478132393,0.709358679911024,0.706638317819946,0.175286154673335,0.350952225158367,0.778244696325531,0.16606846207128,0.57748826826631,0.855816120172953,0.771319068466146,0.559060202922438
"1056","12057",2015,"Metropolitan",12.9093863853752,404087.365731645,12.8876708931532,0.712739576734369,0.712333312324297,0.14003168781856,0.379362726475833,0.779890538888129,0.177561007818371,0.588710797375452,0.858894593459702,0.78908265206058,0.561625444760084
"1057","12069",2012,"Metropolitan",8.64364822015122,5673.99208354101,8.40536737623398,0.497274667437029,0.416038885344843,0.294467586343743,0.150318923908883,0.655417784127899,0.178652001390061,0.572731109575087,0.73790388435776,0.647737528475988,0.406887930859462
"1058","12069",2013,"Metropolitan",8.70041514593994,6005.40481925681,8.01961279440027,0.499266988068604,0.41760189142743,0.241068719823777,0.150318923908883,0.655048859921441,0.137839510253574,0.571238126072753,0.736518131227649,0.666013257502501,0.408399810715942
"1059","12069",2014,"Metropolitan",8.73085157577054,6190.99797090819,8.76342807395385,0.502657845561073,0.42127386536797,0.198623227801154,0.220213243189327,0.661562459804798,0.17827598632563,0.543978413481038,0.747180249616322,0.674750618062655,0.410962278774146
"1060","12069",2015,"Metropolitan",8.81945955667818,6764.60775010804,8.06337782236703,0.507053968671184,0.429903298360299,0.159654603052612,0.220213243189327,0.659254598999641,0.168466519019685,0.608461346561691,0.760519872681144,0.682508518671062,0.414291446659243
"1061","12071",2012,"Metropolitan",10.9578441032917,57402.5555613734,11.3791769059096,0.605125834384785,0.560228311173046,0.294467586343743,0.220213243189327,0.752288978428876,0.158666844872418,0.661047197749131,0.799988412745562,0.72710236182896,0.508457021688965
"1062","12071",2013,"Metropolitan",11.0284997062757,61605.0857059767,11.2459214535042,0.608566099363523,0.562924566734885,0.237227994532447,0.266251454354281,0.752929455351806,0.157066525113185,0.70613987734997,0.796650622308151,0.738381549468725,0.511071320769571
"1063","12071",2014,"Metropolitan",11.0982492369224,66055.4114981647,10.9909040684435,0.612299259047018,0.569031826548974,0.183079824236139,0.284522044856875,0.75557657405092,0.146476054454024,0.70135888850803,0.809113472261381,0.745445879249919,0.513923072846194
"1064","12071",2015,"Metropolitan",11.1743743280181,71280.232791838,11.263052853914,0.616969397289481,0.576514705215712,0.143963728513209,0.328094852725738,0.755572475542852,0.161433297424607,0.682941247792704,0.803272654176305,0.741376287559309,0.51746825872323
"1065","12073",2012,"Metropolitan",11.3219971025492,82619.1772409585,11.4763963262783,0.48745073756483,0.486026794132584,0.221829315731566,0.189681363237917,0.603589010177023,0.0627122804922189,0.642099711238248,0.734253551445383,0.646544481909647,0.436700570171408
"1066","12073",2013,"Metropolitan",11.2372349871178,75904.7836521549,11.0450475747395,0.486571580188693,0.483081671077576,0.190858830253946,0.189681363237917,0.603682071862326,0.100202142530702,0.644858782745015,0.736766475868123,0.639573058834427,0.43603268850038
"1067","12073",2014,"Metropolitan",11.2579701570669,77495.1131378002,11.7785842963871,0.487526580351898,0.484779426016185,0.163568034938538,0.189681363237917,0.615837096270579,0.0854707421200318,0.619630633733074,0.739580304908424,0.650013662228218,0.436758187166918
"1068","12073",2015,"Metropolitan",11.2890546004711,79941.8360994573,11.2793906105889,0.48860124941327,0.485589428722077,0.14003168781856,0.284522044856875,0.616489643494098,0.128647404854405,0.604094751014016,0.735643661349718,0.675349337022622,0.437574609931465
"1069","12081",2012,"Metropolitan",10.197843620778,26845.2351074282,9.99866135940572,0.510837224933153,0.462757296685877,0.267854360340115,0.245159605527841,0.626957612009327,0.152782249330713,0.642820477245668,0.747816370711562,0.671283458880906,0.442682038532067
"1070","12081",2013,"Metropolitan",10.1948898480994,26766.0573794891,9.8103849342738,0.514238633041064,0.465807421566297,0.214108416235186,0.245159605527841,0.627306604389199,0.161412109942402,0.612073805632882,0.745304906064398,0.675469919774918,0.445267468561242
"1071","12081",2014,"Metropolitan",10.2224520247101,27514.0489664108,9.99852496787088,0.517970245424377,0.470142943318567,0.171383803766553,0.266251454354281,0.632048749919087,0.185179288388977,0.665530790674824,0.74429222526856,0.68367659059248,0.448082819887491
"1072","12081",2015,"Metropolitan",10.2532946199728,28375.8758132567,11.3867271197125,0.522668723348448,0.479405308029682,0.14003168781856,0.266251454354281,0.6343187187575,0.210949164893519,0.667182543456055,0.742154289165744,0.706327285512809,0.451653153609044
"1073","12083",2012,"Metropolitan",8.77920965133849,6497.73966355637,8.06871619271478,0.510849684716388,0.425069192569052,0.347185574431001,0.150318923908883,0.726070350718837,0.134069285589399,0,0.771259916636738,0.652179392529632,0.360007748453096
"1074","12083",2013,"Metropolitan",8.67401470437964,5848.93401743246,7.93307977188041,0.511368596120363,0.426546098302402,0.286881271410185,0.150318923908883,0.727692597827506,0.204115958443469,0,0.769159625152035,0.645547213558075,0.360401019384136
"1075","12083",2014,"Metropolitan",8.72442314750769,6151.32723144315,8.8532367647459,0.512614016661728,0.426687453212208,0.233383698133868,0.150318923908883,0.738124696038758,0.160847557742619,0,0.769855220580637,0.647985748221581,0.361344785234727
"1076","12083",2015,"Metropolitan",8.80554130444939,6671.10841623767,8.20958048347558,0.514375775883148,0.429534685862883,0.198623227801154,0.245159605527841,0.738163486180039,0.18161086788464,0,0.770462495980857,0.659959972959445,0.362680085816541
"1077","12086",2012,"Metropolitan",13.7828177368208,967835.812630036,14.2456468150178,0.803965428592673,0.772299182614732,0.248739483580286,0.416570378263164,0.827175872684248,0.129328001978679,0.775012565661331,0.933307060719649,0.829190213727327,0.563307070371983
"1078","12086",2013,"Metropolitan",13.8446800147373,1029599.05222613,14.2492449641215,0.805798524326436,0.776532487292835,0.237227994532447,0.434840968765758,0.827036884280969,0.122298537510803,0.783151288114522,0.934899255471065,0.833255861890295,0.564701672683417
"1079","12086",2014,"Metropolitan",13.8948553103833,1082577.47894793,14.0887934581269,0.807143079578822,0.781166151667732,0.20637307164246,0.478413776634621,0.83225671126775,0.135555949312423,0.772526118351352,0.936687818428723,0.837216895390884,0.565724717314598
"1080","12086",2015,"Metropolitan",13.9601117652822,1155578.64206067,14.2509246834323,0.8085287098653,0.785297308454236,0.179184825852172,0.526800992806174,0.831166112898987,0.143084348224713,0.795088051464351,0.940885679971675,0.858832417160564,0.566732390075981
"1081","12091",2012,"Metropolitan",9.91933184751083,20319.4096276065,9.76514460291438,0.429806731228669,0.446458378809995,0.210242552953257,0.150318923908883,0.597034492107465,0.0558772806170915,0,0.701464932566267,0.659524961552437,0.356725676431483
"1082","12091",2013,"Metropolitan",9.90534469144261,20037.1772891394,10.5931787681227,0.432001617803164,0.447558678612679,0.175286154673335,0.150318923908883,0.599153730751656,0.0694011076091854,0,0.70189874062262,0.653499302863323,0.358388940150845
"1083","12091",2014,"Metropolitan",9.97745846691544,21535.5097271478,8.44354665124794,0.433428993893376,0.448693885617517,0.147892033301648,0.189681363237917,0.623364797440471,0.0485877177679089,0,0.694802387590737,0.672629461410423,0.359470774439139
"1084","12091",2015,"Metropolitan",9.8733194777987,19405.6487975324,8.75179089277556,0.435719785525147,0.450357009343046,0.120315196096997,0.189681363237917,0.623622889546929,0.12804466433529,0,0.70276634186532,0.680634913436313,0.361205406922988
"1085","12095",2012,"Metropolitan",12.7175787002936,333560.220847711,12.7564833391404,0.69465528603531,0.704380408821199,0.271666753859476,0.465372848717168,0.763096704990405,0.126787357930282,0.604115352963789,0.854753356813673,0.81621950100822,0.561132366571764
"1086","12095",2013,"Metropolitan",12.7333048344955,338847.29731987,12.7552022161938,0.697599511188809,0.708256469036839,0.217970668247759,0.482498443575305,0.764121124479479,0.141346978354606,0.597314242251524,0.849047087174562,0.820320294525584,0.56340937938736
"1087","12095",2014,"Metropolitan",12.7662008461927,350179.390411528,12.9179581617386,0.700968646054577,0.712935406689812,0.175286154673335,0.490319211055683,0.767241874346502,0.13301903626882,0.517666641972185,0.850366258585379,0.826647265568783,0.565966979688385
"1088","12095",2015,"Metropolitan",12.8444676787526,378687.906356628,13.0527195798252,0.704875399888333,0.719258851971191,0.14003168781856,0.504735288046202,0.7691056612835,0.129485547280216,0.582629031418927,0.848801234658563,0.838612220267954,0.568935048379616
"1089","12097",2012,"Metropolitan",9.90042302615644,19938.8032897658,10.8519356492093,0.490084640753404,0.414412096095101,0.317143367929807,0.189681363237917,0.602194456232269,0.0927469641990317,0,0.797414542104973,0.743886761747687,0.36375344931793
"1090","12097",2013,"Metropolitan",9.9802223466167,21595.1136163857,10.4096724246525,0.495139764150673,0.417652564242911,0.264038448229096,0.220213243189327,0.602967787862203,0.0749485840758996,0,0.796048693447106,0.746962446499347,0.367570427000872
"1091","12097",2014,"Metropolitan",9.97912546904265,21571.4394067793,10.9932440777602,0.500691174908595,0.424518740661788,0.210242552953257,0.220213243189327,0.605716331238237,0.109816414139952,0,0.790805829976563,0.757754740791372,0.371779126245257
"1092","12097",2015,"Metropolitan",10.0758863014907,23763.0302588324,10.0709915359797,0.50642705069163,0.431799132207686,0.167477766179104,0.266251454354281,0.606528927818671,0.114236348055879,0,0.797926191803656,0.762305241671384,0.376129310114474
"1093","12099",2012,"Metropolitan",12.5667220912721,286852.117317107,12.8879085946317,0.711775524605259,0.686859189643853,0.283082887607155,0.402876340842916,0.751153455279121,0.167357219890314,0,0.833928238478245,0.778656408216302,0.489128105036642
"1094","12099",2013,"Metropolitan",12.571802437498,288313.133480299,12.9710519962842,0.714036486512268,0.691054633276734,0.233383698133868,0.402876340842916,0.751751711501615,0.178798576252882,0,0.835208914371565,0.779799923788972,0.490845903532308
"1095","12099",2014,"Metropolitan",12.6628291155865,315788.86344079,12.9756853741194,0.716330887372191,0.694498448138896,0.175286154673335,0.434840968765758,0.756610365905212,0.146743882740292,0,0.841638166667851,0.788228934351638,0.492578425047326
"1096","12099",2015,"Metropolitan",12.7448896605219,342795.610411069,12.8479107421042,0.718932606720343,0.701902237108293,0.143963728513209,0.511411059882122,0.757109728500527,0.178398985542813,0,0.839782096017371,0.80207267942911,0.494554589038493
"1097","12101",2012,"Metropolitan",10.5594623556066,38540.4013437075,10.0220702683631,0.559791869441923,0.45366811913731,0.302040006919831,0.245159605527841,0.651989205663044,0.165376593049192,0,0.78217476951439,0.675554423849656,0.479256817395311
"1098","12101",2013,"Metropolitan",10.5441915605079,37956.329740928,10.4575163336028,0.561224795161497,0.453533743207466,0.252569535247232,0.245159605527841,0.652075962682878,0.167937902335983,0,0.787143292462885,0.67784215535344,0.480348709453497
"1099","12101",2014,"Metropolitan",10.5236761307584,37185.5725649458,10.8686065430922,0.563934800896388,0.458550568337058,0.210242552953257,0.245159605527841,0.653717435774574,0.203018947632677,0,0.788132469415418,0.686629158759356,0.482353800822927
"1100","12101",2015,"Metropolitan",10.5120564681772,36755.9893979708,9.7495201892387,0.567306141969988,0.461981510239934,0.171383803766553,0.245159605527841,0.654184209202145,0.225754569677176,0,0.783356728021548,0.705794416233084,0.484916051187246
"1101","12103",2012,"Metropolitan",12.4548274763597,256485.516563582,12.4866772315567,0.656499834600067,0.632589607484441,0.260219011025558,0.387657761956346,0.726712554585377,0.163333180816285,0.692700191566803,0.806424723090957,0.745290276568339,0.662444334273401
"1102","12103",2013,"Metropolitan",12.4971203595171,267565.68311095,12.5349266512665,0.657549956627142,0.634439900763977,0.210242552953257,0.395478529436725,0.726746542530575,0.145302197804497,0.729226986536762,0.810839291533433,0.746909206693088,0.663237356654588
"1103","12103",2014,"Metropolitan",12.5112679480629,271377.996235976,12.4771259735865,0.658778533107637,0.637386863562037,0.171383803766553,0.402876340842916,0.727845702434951,0.141084562985012,0.677405271253849,0.808479478314745,0.756538957257914,0.664173408320871
"1104","12103",2015,"Metropolitan",12.5078121573656,270441.789280498,12.5642958902324,0.660402253341288,0.641525064868687,0.136095904105074,0.422935534344696,0.728225487317081,0.177427468235971,0.705473093978566,0.812173280843859,0.765999337809972,0.66540946914106
"1105","12105",2012,"Metropolitan",10.8980970777298,54073.3684146958,11.1165588398473,0.598578293127064,0.544296607201762,0.32467440913554,0.266251454354281,0.746470658118047,0.0832397590602545,0,0.772079761251226,0.693904030587923,0.41305535190459
"1106","12105",2013,"Metropolitan",10.864375972512,52280.355754786,10.5345731418334,0.600242027624235,0.547484618497408,0.275475635270079,0.266251454354281,0.746792415205601,0.115948034896459,0,0.770207932029251,0.693545622898326,0.414325722319959
"1107","12105",2014,"Metropolitan",10.8948561654807,53898.4050462575,10.1531172290862,0.602927150453063,0.547123846043683,0.229535823981029,0.284522044856875,0.753127280838288,0.101621315022362,0,0.77545849598651,0.701583717337836,0.416364844663786
"1108","12105",2015,"Metropolitan",10.9065431502113,54532.0101377891,11.5633809084587,0.606085874144214,0.553635319623866,0.190858830253946,0.300637847817766,0.753391742836677,0.134225878051408,0,0.774247041240687,0.719447596946351,0.418830986863564
"1109","12111",2012,"Metropolitan",9.20827170583046,9979.33472069419,8.68710472813351,0.487101850301239,0.418027566582473,0.377011063399249,0.150318923908883,0.617085039887141,0.18036459496287,0.570808659777056,0.739815853207959,0.665187230128766,0.453172891312558
"1110","12111",2013,"Metropolitan",9.35705164843666,11580.1956724992,9.88257030428074,0.488297392053636,0.421221376297362,0.343442214755823,0.245159605527841,0.617409765490099,0.164577916863273,0.633475831866124,0.749549167781114,0.664835720473802,0.454081628770292
"1111","12111",2014,"Metropolitan",9.38422540379781,11899.1875516439,8.31898612539206,0.490663936741056,0.42168292417661,0.260219011025558,0.266251454354281,0.620862297212039,0.148483712807263,0.614916600856229,0.745513735714583,0.664473810703999,0.455928161635235
"1112","12111",2015,"Metropolitan",9.54543592533463,13980.7396950329,9.3868953338758,0.494199066271946,0.423622143315979,0.190858830253946,0.300637847817766,0.623872640070473,0.0597038625988638,0.592222021912031,0.748392776766758,0.666759529553584,0.458615035986842
"1113","12115",2012,"Metropolitan",10.4212415244042,33565.0801543693,10.5908681382017,0.531822013878464,0.500143035393369,0.279281011036917,0.266251454354281,0.659575757407156,0.158831048987115,0.527771871085768,0.74702635051735,0.670234359257975,0.490290315209715
"1114","12115",2013,"Metropolitan",10.5318672873627,37491.4163102031,10.6524005110019,0.533116802666728,0.505753190652225,0.225684365408339,0.315053924808285,0.659589691498758,0.136053912754011,0.53496959056133,0.750538221681044,0.672886371804611,0.491285648807664
"1115","12115",2014,"Metropolitan",10.5379392738894,37719.7562217856,10.4440370134683,0.53545992299263,0.513766413031924,0.175286154673335,0.315053924808285,0.662575430212465,0.16307352579448,0.522121548245505,0.738782800407702,0.682007338270819,0.493058329169742
"1116","12115",2015,"Metropolitan",10.480977962002,35631.236503674,10.6960274769741,0.538467364402482,0.52104139470371,0.14003168781856,0.328094852725738,0.664307749810483,0.169506730269659,0,0.733112819327801,0.685891215873069,0.495344461552236
"1117","12117",2012,"Metropolitan",10.3362389115776,30829.8578955277,9.347054195292,0.547322947697469,0.511822586309972,0.264038448229096,0.245159605527841,0.609666392641652,0.164903645925315,0.672574202241414,0.788354622849937,0.705284349549673,0.566024995706161
"1118","12117",2013,"Metropolitan",10.3991741692493,32832.5003870947,9.41613428495528,0.54896799633913,0.515016526986488,0.214108416235186,0.266251454354281,0.610362357189815,0.159788291970432,0.77370382294259,0.782599528404109,0.707682731484128,0.56727429417637
"1119","12117",2014,"Metropolitan",10.3344922637146,30776.0559902894,9.44549154241467,0.550896933995272,0.518910678385655,0.171383803766553,0.266251454354281,0.611611757912768,0.220070337738033,0.775878823473181,0.784187036417194,0.704512604324153,0.568739978452948
"1120","12117",2015,"Metropolitan",10.4770208883732,35490.5196743878,11.0327421985826,0.553127964166854,0.525899055489241,0.136095904105074,0.284522044856875,0.611705176728444,0.156858397410214,0.735640920199423,0.78305543117988,0.725600205048454,0.570384400701775
"1121","12127",2012,"Metropolitan",10.8548636855444,51785.4077836958,10.7191399350878,0.567780698042255,0.5017388752017,0.320910603250854,0.266251454354281,0.708949538138128,0.138088862811525,0,0.774656842112251,0.683480084948499,0.443087133383509
"1122","12127",2013,"Metropolitan",10.8413669715657,51091.1704465216,10.3478207475297,0.568903809156016,0.501951199078044,0.275475635270079,0.300637847817766,0.708827942044073,0.166844829151598,0,0.766558704857152,0.681838264938857,0.443954327928652
"1123","12127",2014,"Metropolitan",10.8743599581595,52804.9364217071,10.804055323945,0.570691809762317,0.505308163016025,0.214108416235186,0.300637847817766,0.713583195105842,0.152312490938412,0,0.762174408827746,0.673047364178139,0.445312874513367
"1124","12127",2015,"Metropolitan",10.9521061449534,57074.125249879,11.1290408146454,0.573499218725755,0.507832009476558,0.171383803766553,0.315053924808285,0.71535427700133,0.116549229965154,0,0.76931568368311,0.685020251604226,0.447430017125966
"1125","12001",2016,"Metropolitan",10.8238358572374,50203.2907960485,12.0982312773231,0.477145685547911,0.472564741549072,0.108440011833378,0.189681363237917,0.635251162647752,0.178819324862563,0.644758376196267,0.718541972637273,0.688058956889996,0.399281706277291
"1126","12009",2016,"Metropolitan",10.8231759692798,50170.1731771814,10.428985016534,0.589292634642102,0.552827163671335,0.143963728513209,0.402876340842916,0.721707146862415,0.163019525444654,0.606767468155113,0.754239301106979,0.708432367817233,0.468262444518449
"1127","12011",2016,"Metropolitan",13.2074770200889,544420.399229522,13.5817571708713,0.761220005749818,0.738672062410661,0.116360589885605,0.508113883926996,0.789069088204469,0.119840199723833,0.774586278094439,0.885911877534956,0.851501394455211,0.580180048091972
"1128","12019",2016,"Metropolitan",8.7828140735953,6521.20252063861,9.68911789777328,0.442449045300495,0.356139049893345,0.116360589885605,0,0.569484199364543,0.126922038544729,0.654827646402716,0.751794937526518,0.662459665082668,0.413163570208746
"1129","12021",2016,"Metropolitan",10.6425514149257,41879.4869706793,10.7624669176972,0.523810361869284,0.519337421967283,0.124266023419891,0.300637847817766,0.624993146190222,0.194900247956944,0.593784676769425,0.742950228342722,0.740988160646683,0.344828164904123
"1130","12031",2016,"Metropolitan",12.5133157871927,271934.304135771,12.732057781054,0.657178052136874,0.671664180595473,0.136095904105074,0.37053216709821,0.761368598669527,0.12784142387178,0.746693857079217,0.824850898399136,0.764609524225325,0.551119578343935
"1131","12033",2016,"Metropolitan",10.5511016660356,38219.5202747953,10.6275033567585,0.500887954547698,0.495010022250547,0.136095904105074,0.189681363237917,0.666179753133674,0.272024695552958,0.572911032315468,0.718371427084164,0.698951421209407,0.448552775590424
"1132","12057",2016,"Metropolitan",12.9767107944624,432228.989234466,12.9332661172905,0.716129426715205,0.717276257470283,0.116360589885605,0.434840968765758,0.780069933539191,0.194132924261985,0.579927540418874,0.866271521465592,0.804560415903939,0.564204818654334
"1133","12069",2016,"Metropolitan",8.7842348848329,6530.47450377173,9.02725852623582,0.511295804456354,0.431978560033247,0.132156370239792,0.220213243189327,0.660415002018741,0.191077565146351,0.509040407110575,0.749635766589707,0.697489670481622,0.417309321683995
"1134","12071",2016,"Metropolitan",11.2642315784557,77981.8649856746,10.5841318973723,0.621610024203673,0.585571401921361,0.124266023419891,0.350952225158367,0.755397742238632,0.163999678987207,0.677701732846474,0.800072426478343,0.751837247133962,0.521034533749902
"1135","12073",2016,"Metropolitan",11.237635147681,75935.1638312052,11.0086284831669,0.489022069591062,0.488886774612339,0.120315196096997,0.300637847817766,0.616826412372701,0.097211500445507,0,0.735987807293008,0.695704873232,0.437894309581127
"1136","12081",2016,"Metropolitan",10.4052145907187,33031.4227098259,10.3943961424618,0.527655228628535,0.482874166827833,0.120315196096997,0.315053924808285,0.634822320885563,0.167228216844378,0.688581313827585,0.741901518496953,0.70705797296504,0.455443498170549
"1137","12083",2016,"Metropolitan",8.88580671741214,7228.64379554941,9.53379973580348,0.516575121143982,0.438037241321077,0.171383803766553,0.266251454354281,0.741272336891276,0.180091220583775,0,0.767940834060659,0.67161970768857,0.364347291668229
"1138","12086",2016,"Metropolitan",14.0011863765986,1204031.87240608,14.2018737132466,0.810264061126107,0.789623189980364,0.155737463509205,0.566889302172047,0.8314849094424,0.161025492001534,0.795413721303524,0.941663238472121,0.880756063586425,0.568048679899108
"1139","12091",2016,"Metropolitan",9.99080192098633,21824.7935425554,9.88593439328854,0.437395008668814,0.454963586724698,0.100504231126811,0.266251454354281,0.623899232593399,0.122387213026217,0,0.703648326367743,0.6856162205009,0.362475111963692
"1140","12095",2016,"Metropolitan",12.8612415553619,385093.544067837,12.871149515495,0.708734806162932,0.724127194123749,0.112402197549928,0.529681650384716,0.770292230541284,0.159114742215711,0.569817398408631,0.860580924887118,0.849599350218837,0.571871856753053
"1141","12097",2016,"Metropolitan",10.1883879304098,26592.5912199833,9.01554129367111,0.512700563451043,0.437482715362004,0.136095904105074,0.284522044856875,0.607540584815492,0.0827752521480302,0,0.800496910242735,0.776572699342952,0.380886440533206
"1142","12099",2016,"Metropolitan",12.7657299833627,350014.542766107,13.0559222474539,0.721590238671428,0.70617479567012,0.124266023419891,0.523858380876994,0.757479172805644,0.193981854923413,0,0.840978807752008,0.817281842537086,0.49657437279241
"1143","12101",2016,"Metropolitan",10.5478156534337,38094.1365685767,10.1882528754065,0.571601011044284,0.467217175884805,0.143963728513209,0.245159605527841,0.656181473074283,0.228638169917992,0,0.781991630359714,0.724255103604166,0.488193438938891
"1144","12103",2016,"Metropolitan",12.4533975008637,256119.010669503,12.1905477556549,0.662330050615603,0.643805828339189,0.112402197549928,0.434840968765758,0.728195751158427,0.230235618640837,0.683726588620914,0.807066142581092,0.77993629307127,0.666877014569404
"1145","12105",2016,"Metropolitan",10.986480652972,59070.1295212029,10.7531041511423,0.609862178937233,0.557383859104975,0.159654603052612,0.315053924808285,0.754034731911037,0.10712436208335,0,0.782640112804331,0.735709026112196,0.421691003978474
"1146","12111",2016,"Metropolitan",9.52382071062874,13681.7856226327,9.52266627534072,0.49814149985447,0.42898000832776,0.167477766179104,0.300637847817766,0.623501397826734,0.103401805227063,0.598582316446453,0.754790368969108,0.691165759727981,0.461611418528789
"1147","12115",2016,"Metropolitan",10.5370599549582,37686.6031042748,11.1338734398137,0.541346716510509,0.525388402385894,0.120315196096997,0.350952225158367,0.664536179442599,0.23879083756914,0.475534524518025,0.739298826653565,0.705407686524352,0.497532272482934
"1148","12117",2016,"Metropolitan",10.3968413235962,32755.9965018606,11.0250836775946,0.555547736722336,0.531315353807555,0.108440011833378,0.300637847817766,0.612016612936691,0.251511260844949,0.752335581277311,0.788693022170053,0.740115625690234,0.572225382764517
"1149","12127",2016,"Metropolitan",10.9327151396639,55978.0618153103,11.2019611182666,0.576717100118928,0.512564977298228,0.14003168781856,0.3400002871468,0.714692533384744,0.16984975712655,0,0.768148956023578,0.706067702288226,0.449862726169089
"1150","12001",2017,"Metropolitan",11.013080904728,60662.4946019204,11.9400607364887,0.478417078708616,0.477389446071717,0.092553189294104,0.284522044856875,0.636037664708955,0.133994789805312,0.636851393000951,0.732113540073533,0.706149308148252,0.400245661238247
"1151","12009",2017,"Metropolitan",10.8062125139558,49326.2914965893,10.8670244000071,0.591976449545308,0.55973844167493,0.112402197549928,0.422935534344696,0.721993644968561,0.214060589195377,0.56928948432846,0.769799776682043,0.731232290257325,0.470324022037976
"1152","12011",2017,"Metropolitan",13.2354067050361,559840.222499847,13.132945191998,0.762855599260647,0.742227596296024,0.0965306215188855,0.543239880169947,0.789587689999477,0.140250346598503,0.769377569759315,0.89115648266118,0.867945381117438,0.581633667007884
"1153","12021",2017,"Metropolitan",10.7501135449185,46635.3233569015,10.5786998604597,0.526621671462322,0.520937225196531,0.104474025458484,0.409894606427243,0.625921858411129,0.204321561770119,0.572254542588787,0.742627341264634,0.749319671260295,0.34695335225547
"1154","12031",2017,"Metropolitan",12.6005706589145,296727.847383742,12.208230316084,0.659013172680693,0.676672885334544,0.108440011833378,0.429017699258035,0.762283377728252,0.129098832216532,0.74228840225548,0.830354631336523,0.779678138694748,0.552485497286436
"1155","12033",2017,"Metropolitan",10.7499077916115,46625.7289719742,10.4084661155102,0.501703526278412,0.500074221250167,0.108440011833378,0.245159605527841,0.666376545946701,0.18486787810979,0.531029149006806,0.745039156133577,0.710938692482258,0.449165043350467
"1156","12057",2017,"Metropolitan",13.074570180776,476665.459370666,12.8155936220227,0.719182159096858,0.720117979947851,0.0965306215188855,0.494068108058426,0.781231957248311,0.189017517742719,0.623087995324099,0.8751510948,0.824866543989574,0.56652760714594
"1157","12069",2017,"Metropolitan",8.74646758629745,6288.43547283923,9.11040953335113,0.515731735777211,0.437340629479536,0.108440011833378,0.220213243189327,0.6610183069755,0.250244167491684,0.536251469404852,0.76192368880163,0.720305553515733,0.420677159861264
"1158","12071",2017,"Metropolitan",11.3199708454413,82451.9390368454,11.5655368902414,0.625013403820425,0.588461178873827,0.104474025458484,0.361092135973239,0.756294334688229,0.14436042021702,0.65075588920742,0.804849690191087,0.767544480463332,0.523626682537882
"1159","12073",2017,"Metropolitan",11.4058376546606,89844.6776636769,11.2840781782393,0.491118201776945,0.49282174771456,0.0965306215188855,0.300637847817766,0.617198038127787,0.0841661053221296,0.590784581667745,0.731892365442536,0.716629295126066,0.439484988711592
"1160","12081",2017,"Metropolitan",10.3658274846857,31755.6990130008,9.66224367419013,0.531476018931695,0.487232113498504,0.100504231126811,0.350952225158367,0.635760772590545,0.241369590565188,0.665924830727146,0.743876517760757,0.724712170394814,0.458350928472029
"1161","12083",2017,"Metropolitan",8.94381464612026,7660.36296533306,10.5318028355945,0.518978123467348,0.440131075529711,0.14003168781856,0.284522044856875,0.741441316306186,0.159749966563568,0,0.769754947791297,0.69030178046994,0.366135931342161
"1162","12086",2017,"Metropolitan",14.0525572792723,1267500.33566545,14.1162319971626,0.811382941249761,0.795294174666522,0.12821307906935,0.597854862933583,0.831713083098754,0.168243896290243,0.787664656070264,0.948261151224376,0.900102994295249,0.568900078966786
"1163","12091",2017,"Metropolitan",10.1148816489318,24707.9825096084,10.0208260449534,0.439817098506026,0.458397252688452,0.0766050866705126,0.315053924808285,0.62431205473234,0.086811690117559,0,0.692124043176412,0.700347717713172,0.364311012154706
"1164","12095",2017,"Metropolitan",12.9631979306919,426427.622599795,12.8181209358521,0.711879764879059,0.729492460759716,0.0885719270906627,0.581305379162566,0.771769597456218,0.144672902980992,0.522158102362064,0.868274474660917,0.861919078199851,0.574285470768063
"1165","12097",2017,"Metropolitan",10.2319739184668,27777.2860865348,10.9012107950908,0.519093369845896,0.445176973339992,0.112402197549928,0.328094852725738,0.608736000275012,0.128691221588436,0,0.813179357463094,0.794365409651476,0.385732424296896
"1166","12099",2017,"Metropolitan",12.8101894150637,365927.101041813,12.7741440126561,0.723500773287237,0.711206756841532,0.104474025458484,0.540633588396284,0.75793791640148,0.198360123196267,0,0.842895435372533,0.833125217649647,0.49822559891302
